game_date_est,game_sequence,game_id,game_status_id,game_status_text,gamecode,home_team_id,visitor_team_id,season,live_period,live_pc_time,natl_tv_broadcaster_abbreviation,live_period_time_bcast,wh_status
2023-01-28 0:00:00,1,22200741,3,Final,20230128/DENPHI,1610612755,1610612743,2022,4,,ABC,Q4       - ABC,1
2023-01-28 0:00:00,2,22200742,3,Final,20230128/NYKBKN,1610612751,1610612752,2022,4,,ABC,Q4       - ABC,1
2023-01-28 0:00:00,4,22200744,3,Final,20230128/CHIORL,1610612753,1610612741,2022,4,,,Q4       -,1
2023-01-28 0:00:00,7,22200747,3,Final,20230128/WASNOP,1610612740,1610612764,2022,4,,,Q4       -,1
2023-01-28 0:00:00,6,22200746,3,Final,20230128/SACMIN,1610612750,1610612758,2022,4,,,Q4       -,1
2023-01-28 0:00:00,8,22200748,3,Final,20230128/PHXSAS,1610612759,1610612756,2022,5,,,Q5       -,1
2023-01-28 0:00:00,10,22200750,3,Final,20230128/DALUTA,1610612762,1610612742,2022,4,,,Q4       -,1
2023-01-28 0:00:00,3,22200743,3,Final,20230128/HOUDET,1610612765,1610612745,2022,4,,,Q4       -,1
2023-01-28 0:00:00,9,22200749,3,Final,20230128/LALBOS,1610612738,1610612747,2022,5,,ABC,Q5       - ABC,1
2023-01-28 0:00:00,5,22200745,3,Final,20230128/LACATL,1610612737,1610612746,2022,4,,,Q4       -,1
2023-01-28 0:00:00,11,22200751,3,Final,20230128/TORPOR,1610612757,1610612761,2022,4,,,Q4       -,1
2023-01-27 0:00:00,4,22200739,3,Final,20230127/CLEOKC,1610612760,1610612739,2022,4,,,Q4       -,1
2023-01-27 0:00:00,1,22200736,3,Final,20230127/MILIND,1610612754,1610612749,2022,4,,,Q4       -,1
2023-01-27 0:00:00,2,22200737,3,Final,20230127/MEMMIN,1610612750,1610612763,2022,4,,NBA TV,Q4       - NBA TV,1
2023-01-27 0:00:00,3,22200738,3,Final,20230127/ORLMIA,1610612748,1610612753,2022,4,,,Q4       -,1
2023-01-27 0:00:00,5,22200740,3,Final,20230127/TORGSW,1610612744,1610612761,2022,4,,NBA TV,Q4       - NBA TV,1
2023-01-26 0:00:00,1,22200730,3,Final,20230126/NYKBOS,1610612738,1610612752,2022,5,,TNT,Q5       - TNT,1
2023-01-26 0:00:00,5,22200734,3,Final,20230126/DALPHX,1610612756,1610612742,2022,4,,TNT,Q4       - TNT,1
2023-01-26 0:00:00,6,22200735,3,Final,20230126/SASLAC,1610612746,1610612759,2022,4,,,Q4       -,1
2023-01-26 0:00:00,3,22200732,3,Final,20230126/CHICHA,1610612766,1610612741,2022,4,,,Q4       -,1
2023-01-26 0:00:00,2,22200731,3,Final,20230126/DETBKN,1610612751,1610612765,2022,4,,,Q4       -,1
2023-01-25 0:00:00,2,22200721,3,Final,20230125/BKNPHI,1610612755,1610612751,2022,4,,ESPN,Q4       - ESPN,1
2023-01-25 0:00:00,6,22200725,3,Final,20230125/ATLOKC,1610612760,1610612737,2022,4,,,Q4       -,1
2023-01-25 0:00:00,1,22200720,3,Final,20230125/INDORL,1610612753,1610612754,2022,4,,,Q4       -,1
2023-01-25 0:00:00,5,22200724,3,Final,20230125/MINNOP,1610612740,1610612750,2022,4,,,Q4       -,1
2023-01-25 0:00:00,10,22200729,3,Final,20230125/SASLAL,1610612747,1610612759,2022,4,,,Q4       -,1
2023-01-25 0:00:00,3,22200722,3,Final,20230125/WASHOU,1610612745,1610612764,2022,4,,,Q4       -,1
2023-01-25 0:00:00,8,22200727,3,Final,20230125/UTAPOR,1610612757,1610612762,2022,4,,,Q4       -,1
2023-01-25 0:00:00,7,22200726,3,Final,20230125/MEMGSW,1610612744,1610612763,2022,4,,ESPN,Q4       - ESPN,1
2023-01-25 0:00:00,9,22200728,3,Final,20230125/TORSAC,1610612758,1610612761,2022,4,,,Q4       -,1
2023-01-24 0:00:00,1,22200713,3,Final,20230124/CHIIND,1610612754,1610612741,2022,4,,,Q4       -,1
2023-01-24 0:00:00,6,22200718,3,Final,20230124/CHAPHX,1610612756,1610612766,2022,4,,,Q4       -,1
2023-01-24 0:00:00,7,22200719,3,Final,20230124/LACLAL,1610612747,1610612746,2022,4,,TNT,Q4       - TNT,1
2023-01-24 0:00:00,3,22200715,3,Final,20230124/CLENYK,1610612752,1610612739,2022,4,,,Q4       -,1
2023-01-24 0:00:00,4,22200716,3,Final,20230124/DENNOP,1610612740,1610612743,2022,4,,,Q4       -,1
2023-01-24 0:00:00,5,22200717,3,Final,20230124/WASDAL,1610612742,1610612764,2022,4,,,Q4       -,1
2023-01-24 0:00:00,2,22200714,3,Final,20230124/BOSMIA,1610612748,1610612738,2022,4,,TNT,Q4       - TNT,1
2023-01-23 0:00:00,1,22200706,3,Final,20230123/MILDET,1610612765,1610612749,2022,4,,,Q4       -,1
2023-01-23 0:00:00,7,22200712,3,Final,20230123/MEMSAC,1610612758,1610612763,2022,4,,NBA TV,Q4       - NBA TV,1
